,Date,R/Revenue/Thousand Dollars,R/Sales/Megawatthours,R/Customers/Count,R/Price/Cents/kWh,C/Revenue/Thousand Dollars,C/Sales/Megawatthours,C/Customers/Count,C/Price/Cents/kWh,I/Revenue/Thousand Dollars,I/Sales/Megawatthours,I/Customers/Count,I/Price/Cents/kWh,T/Revenue/Thousand Dollars,T/Sales/Megawatthours,T/Customers/Count,T/Price/Cents/kWh,O/Revenue/Thousand Dollars,O/Sales/Megawatthours,O/Customers/Count,O/Price/Cents/kWh,T/Revenue/Thousand Dollars.1,T/Sales/Megawatthours.1,T/Customers/Count.1,TPrice/Cents/kWh,State,Data Status
9283,2005-03-28,168729.0,2225866.0,,7.58,113245.0,1584647.0,,7.15,118673.0,3010437.0,,3.94,0.0,0.0,,,,,,,400647.0,6820950.0,,5.87,AL,Final
9284,2005-03-28,84859.0,1173102.0,,7.23,45689.0,791097.0,,5.78,57295.0,1372931.0,,4.17,0.0,0.0,,,,,,,187843.0,3337131.0,,5.63,AR,Final
9285,2005-03-28,142460.0,1739195.0,,8.19,133638.0,1956106.0,,6.83,52745.0,970370.0,,5.44,0.0,0.0,,,,,,,328842.0,4665671.0,,7.05,AZ,Final
9286,2005-03-28,800891.0,7103144.0,,11.28,997195.0,9437693.0,,10.57,360160.0,4100231.0,,8.78,4230.0,68443.0,,6.18,,,,,2162477.0,20709511.0,,10.44,CA,Final
9287,2005-03-28,111433.0,1266241.0,,8.8,113278.0,1608456.0,,7.04,52888.0,959858.0,,5.51,90.0,1436.0,,6.27,,,,,277688.0,3835991.0,,7.24,CO,Final
9288,2005-03-28,156379.0,1207546.0,,12.95,122871.0,1101827.0,,11.15,40105.0,432814.0,,9.27,1407.0,16246.0,,8.66,,,,,320761.0,2758433.0,,11.63,CT,Final
9289,2005-03-28,10487.0,120841.0,,8.68,,,,,,,,,1859.0,28189.0,,6.59,,,,,83396.0,1025262.0,,8.13,DC,Final
9290,2005-03-28,33304.0,414666.0,,8.03,24210.0,345282.0,,7.01,16514.0,261002.0,,6.33,0.0,0.0,,,,,,,74028.0,1020950.0,,7.25,DE,Final
9291,2005-03-28,753213.0,7888859.0,,9.55,537967.0,6570015.0,,8.19,97764.0,1560502.0,,6.26,671.0,8355.0,,8.03,,,,,1389614.0,16027731.0,,8.67,FL,Final
9292,2005-03-28,314782.0,3871528.0,,8.13,248624.0,3325231.0,,7.48,136586.0,2871709.0,,4.76,772.0,14399.0,,5.36,,,,,700764.0,10082867.0,,6.95,GA,Final
9293,2005-03-28,46185.0,249987.0,,18.47,45923.0,273373.0,,16.8,41610.0,308688.0,,13.48,0.0,0.0,,,,,,,133718.0,832049.0,,16.07,HI,Final
9294,2005-03-28,90297.0,1015597.0,,8.89,56820.0,839317.0,,6.77,63167.0,1524239.0,,4.14,0.0,0.0,,,,,,,210284.0,3379153.0,,6.22,IA,Final
9295,2005-03-28,39716.0,672854.0,,5.9,23682.0,448808.0,,5.28,19205.0,531275.0,,3.61,0.0,0.0,,,,,,,82603.0,1652937.0,,5.0,ID,Final
9296,2005-03-28,291084.0,3655383.0,,7.96,299093.0,4086774.0,,7.32,166917.0,3788736.0,,4.41,1200.0,27244.0,,4.4,,,,,758294.0,11558137.0,,6.56,IL,Final
9297,2005-03-28,193414.0,2702005.0,,7.16,117477.0,1844693.0,,6.37,171091.0,4110479.0,,4.16,140.0,1671.0,,8.38,,,,,482121.0,8658848.0,,5.57,IN,Final
9298,2005-03-28,64554.0,860262.0,,7.5,66185.0,1033192.0,,6.41,40391.0,869718.0,,4.64,0.0,0.0,,,,,,,171130.0,2763172.0,,6.19,KS,Final
9299,2005-03-28,140208.0,2246480.0,,6.24,84483.0,1488693.0,,5.67,122122.0,3905021.0,,3.13,0.0,0.0,,,,,,,346813.0,7640193.0,,4.54,KY,Final
9300,2005-03-28,140742.0,1801722.0,,7.81,122944.0,1582418.0,,7.77,128009.0,2170643.0,,5.9,87.0,1251.0,,6.95,,,,,391782.0,5556033.0,,7.05,LA,Final
9301,2005-03-28,223520.0,1706385.0,,13.1,250601.0,2173769.0,,11.53,73019.0,816743.0,,8.94,1678.0,38788.0,,4.33,,,,,548818.0,4735685.0,,11.59,MA,Final
9302,2005-03-28,189065.0,2438972.0,,7.75,115993.0,1423905.0,,8.15,114634.0,1787624.0,,6.41,3172.0,45176.0,,7.02,,,,,422865.0,5695677.0,,7.42,MD,Final
9303,2005-03-28,51408.0,401299.0,,12.81,36607.0,337353.0,,10.85,21506.0,303795.0,,7.08,0.0,0.0,,,,,,,109520.0,1042447.0,,10.51,ME,Final
9304,2005-03-28,233247.0,2864184.0,,8.14,243480.0,3118044.0,,7.81,138562.0,2715578.0,,5.1,55.0,534.0,,10.3,,,,,615343.0,8698340.0,,7.07,MI,Final
9305,2005-03-28,130695.0,1686025.0,,7.75,102799.0,1830506.0,,5.62,82671.0,1700629.0,,4.86,106.0,1706.0,,6.21,,,,,316271.0,5218866.0,,6.06,MN,Final
9306,2005-03-28,168389.0,2611893.0,,6.45,118738.0,2232750.0,,5.32,47109.0,1150936.0,,4.09,61.0,1582.0,,3.86,,,,,334297.0,5997161.0,,5.57,MO,Final
9307,2005-03-28,96658.0,1186289.0,,8.15,73706.0,894028.0,,8.24,65993.0,1308308.0,,5.04,0.0,0.0,,,,,,,236357.0,3388625.0,,6.98,MS,Final
9308,2005-03-28,27690.0,357771.0,,7.74,26207.0,360603.0,,7.27,17025.0,389235.0,,4.37,0.0,0.0,,,,,,,70922.0,1107608.0,,6.4,MT,Final
9309,2005-03-28,372927.0,4464197.0,,8.35,227959.0,3368149.0,,6.77,113260.0,2399653.0,,4.72,0.0,3.0,,0.0,,,,,714145.0,10232001.0,,6.98,NC,Final
9310,2005-03-28,21856.0,348905.0,,6.26,19339.0,341747.0,,5.66,10532.0,248272.0,,4.24,0.0,0.0,,,,,,,51727.0,938924.0,,5.51,ND,Final
9311,2005-03-28,45255.0,699302.0,,6.47,39221.0,682359.0,,5.75,32933.0,681398.0,,4.83,0.0,0.0,,,,,,,117409.0,2063059.0,,5.69,NE,Final
9312,2005-03-28,49700.0,374046.0,,13.29,42548.0,363988.0,,11.69,18784.0,165675.0,,11.34,0.0,0.0,,,,,,,111031.0,903710.0,,12.29,NH,Final
9313,2005-03-28,236548.0,2212248.0,,10.69,295705.0,3189095.0,,9.27,84773.0,935497.0,,9.06,1908.0,26074.0,,7.32,,,,,618935.0,6362914.0,,9.73,NJ,Final
9314,2005-03-28,37484.0,437446.0,,8.57,45037.0,611137.0,,7.37,27271.0,538593.0,,5.06,0.0,0.0,,,,,,,109793.0,1587175.0,,6.92,NM,Final
9315,2005-03-28,68023.0,662931.0,,10.26,59064.0,630930.0,,9.36,69254.0,1028263.0,,6.74,53.0,603.0,,8.79,,,,,196394.0,2322728.0,,8.46,NV,Final
9316,2005-03-28,581155.0,4036110.0,,14.4,777752.0,6144315.0,,12.66,118972.0,1605737.0,,7.41,24614.0,234578.0,,10.49,,,,,1502493.0,12020740.0,,12.5,NY,Final
9317,2005-03-28,361663.0,4492164.0,,8.05,295491.0,3730279.0,,7.92,246306.0,5000023.0,,4.93,429.0,5630.0,,7.62,,,,,903888.0,13228095.0,,6.83,OH,Final
9318,2005-03-28,97564.0,1347637.0,,7.24,75815.0,1244613.0,,6.09,52525.0,1175854.0,,4.47,0.0,0.0,,,,,,,225904.0,3768104.0,,6.0,OK,Final
9319,2005-03-28,121256.0,1686990.0,,7.19,85989.0,1279287.0,,6.72,48394.0,1020917.0,,4.74,94.0,1471.0,,6.39,,,,,255734.0,3988666.0,,6.41,OR,Final
9320,2005-03-28,443708.0,4768069.0,,9.31,319252.0,3866468.0,,8.26,244752.0,4018191.0,,6.09,5311.0,71884.0,,7.39,,,,,1013022.0,12724613.0,,7.96,PA,Final
9321,2005-03-28,31987.0,255145.0,,12.54,31878.0,284669.0,,11.2,9661.0,104683.0,,9.23,0.0,0.0,,,,,,,73526.0,644497.0,,11.41,RI,Final
9322,2005-03-28,184850.0,2203001.0,,8.39,109517.0,1524013.0,,7.19,107783.0,2565310.0,,4.2,0.0,0.0,,,,,,,402150.0,6292324.0,,6.39,SC,Final
9323,2005-03-28,24052.0,328753.0,,7.32,18867.0,310553.0,,6.08,6886.0,140956.0,,4.89,0.0,0.0,,,,,,,49805.0,780262.0,,6.38,SD,Final
9324,2005-03-28,221796.0,3238706.0,,6.85,152876.0,2121203.0,,7.21,121006.0,2693712.0,,4.49,13.0,96.0,,13.54,,,,,495692.0,8053717.0,,6.15,TN,Final
9325,2005-03-28,780236.0,7766210.0,,10.05,643885.0,7872788.0,,8.18,497647.0,7999940.0,,6.22,404.0,4749.0,,8.51,,,,,1922172.0,23643687.0,,8.13,TX,Final
9326,2005-03-28,43069.0,603540.0,,7.14,44625.0,793664.0,,5.62,19145.0,481930.0,,3.97,144.0,2204.0,,6.53,,,,,106983.0,1881337.0,,5.69,UT,Final
9327,2005-03-28,302966.0,3925571.0,,7.72,212977.0,3588834.0,,5.93,67681.0,1596239.0,,4.24,947.0,14706.0,,6.44,,,,,584571.0,9125350.0,,6.41,VA,Final
9328,2005-03-28,24997.0,195585.0,,12.78,19045.0,167573.0,,11.37,10273.0,131510.0,,7.81,0.0,0.0,,,,,,,54314.0,494669.0,,10.98,VT,Final
9329,2005-03-28,212549.0,3312049.0,,6.42,147016.0,2298942.0,,6.39,77250.0,1917461.0,,4.03,9.0,140.0,,6.43,,,,,436823.0,7528593.0,,5.8,WA,Final
9330,2005-03-28,162298.0,1751617.0,,9.27,132055.0,1841301.0,,7.17,102734.0,2053783.0,,5.0,0.0,0.0,,,,,,,397087.0,5646700.0,,7.03,WI,Final
9331,2005-03-28,67170.0,1085355.0,,6.19,33595.0,597393.0,,5.62,38924.0,1012417.0,,3.84,32.0,392.0,,8.16,,,,,139720.0,2695556.0,,5.18,WV,Final
9332,2005-03-28,15882.0,220964.0,,7.19,18776.0,308944.0,,6.08,25560.0,633937.0,,4.03,0.0,0.0,,,,,,,60218.0,1163845.0,,5.17,WY,Final
9333,2005-04-28,21125.0,163806.0,,12.9,24257.0,210870.0,,11.5,8118.0,94563.0,,8.58,0.0,0.0,,,,,,,53500.0,469238.0,,11.4,AK,Final
9334,2005-04-28,146184.0,1856527.0,,7.87,113877.0,1595433.0,,7.14,120278.0,3005621.0,,4.0,0.0,0.0,,,,,,,380339.0,6457582.0,,5.89,AL,Final
9335,2005-04-28,80109.0,1028107.0,,7.79,46926.0,788540.0,,5.95,63013.0,1399832.0,,4.5,0.0,0.0,,,,,,,190049.0,3216479.0,,5.91,AR,Final
9336,2005-04-28,145931.0,1684065.0,,8.67,143014.0,1980037.0,,7.22,52071.0,954307.0,,5.46,0.0,0.0,,,,,,,341015.0,4618409.0,,7.38,AZ,Final
9337,2005-04-28,716259.0,5908678.0,,12.12,962924.0,8709835.0,,11.06,352628.0,3970538.0,,8.88,4022.0,67297.0,,5.98,,,,,2035833.0,18656348.0,,10.91,CA,Final
9338,2005-04-28,103601.0,1176413.0,,8.81,105223.0,1439471.0,,7.31,51895.0,955083.0,,5.43,85.0,1360.0,,6.25,,,,,260804.0,3572328.0,,7.3,CO,Final
9339,2005-04-28,118339.0,871570.0,,13.58,117122.0,1054945.0,,11.1,36375.0,411412.0,,8.84,1047.0,11507.0,,9.1,,,,,272883.0,2349433.0,,11.61,CT,Final
9340,2005-04-28,9415.0,107403.0,,8.77,,,,,,,,,1694.0,23136.0,,7.32,,,,,73412.0,832465.0,,8.82,DC,Final
9341,2005-04-28,27546.0,321974.0,,8.56,22596.0,318544.0,,7.09,16291.0,275509.0,,5.91,0.0,0.0,,,,,,,66433.0,916027.0,,7.25,DE,Final
9342,2005-04-28,723701.0,7489208.0,,9.66,554519.0,6769022.0,,8.19,104365.0,1663278.0,,6.27,637.0,7625.0,,8.35,,,,,1383222.0,15929132.0,,8.68,FL,Final
9343,2005-04-28,252830.0,3159968.0,,8.0,228947.0,3232246.0,,7.08,125363.0,2848516.0,,4.4,689.0,14259.0,,4.83,,,,,607828.0,9254990.0,,6.57,GA,Final
9344,2005-04-28,48323.0,251269.0,,19.23,47851.0,273653.0,,17.49,45304.0,315238.0,,14.37,0.0,0.0,,,,,,,141478.0,840161.0,,16.84,HI,Final
9345,2005-04-28,82025.0,886336.0,,9.25,57767.0,861211.0,,6.71,61336.0,1402030.0,,4.37,0.0,0.0,,,,,,,201128.0,3149576.0,,6.39,IA,Final
9346,2005-04-28,32186.0,542559.0,,5.93,22605.0,427404.0,,5.29,21080.0,598100.0,,3.52,0.0,0.0,,,,,,,75872.0,1568063.0,,4.84,ID,Final
9347,2005-04-28,238284.0,2818253.0,,8.46,273242.0,3621467.0,,7.55,163604.0,3701464.0,,4.42,2499.0,44407.0,,5.63,,,,,677628.0,10185591.0,,6.65,IL,Final
9348,2005-04-28,164572.0,2087037.0,,7.89,116211.0,1749029.0,,6.64,177446.0,3978119.0,,4.46,118.0,1285.0,,9.18,,,,,458346.0,7815470.0,,5.86,IN,Final
9349,2005-04-28,60071.0,762367.0,,7.88,67906.0,1038686.0,,6.54,41820.0,897441.0,,4.66,0.0,0.0,,,,,,,169796.0,2698494.0,,6.29,KS,Final
9350,2005-04-28,111288.0,1653223.0,,6.73,81705.0,1358646.0,,6.01,122351.0,3799318.0,,3.22,0.0,0.0,,,,,,,315344.0,6811187.0,,4.63,KY,Final
9351,2005-04-28,131586.0,1700103.0,,7.74,122643.0,1642150.0,,7.47,128246.0,2318581.0,,5.53,85.0,1240.0,,6.85,,,,,382560.0,5662074.0,,6.76,LA,Final
9352,2005-04-28,183297.0,1406293.0,,13.03,236796.0,1969908.0,,12.02,66575.0,797452.0,,8.35,1362.0,31180.0,,4.37,,,,,488030.0,4204832.0,,11.61,MA,Final
9353,2005-04-28,136110.0,1731211.0,,7.86,100755.0,1264210.0,,7.97,107655.0,1697513.0,,6.34,3863.0,40457.0,,9.55,,,,,348382.0,4733390.0,,7.36,MD,Final
9354,2005-04-28,44621.0,338104.0,,13.2,31882.0,334939.0,,9.52,20547.0,302804.0,,6.79,0.0,0.0,,,,,,,97050.0,975847.0,,9.95,ME,Final
9355,2005-04-28,191307.0,2314238.0,,8.27,221985.0,2998429.0,,7.4,134534.0,2640026.0,,5.1,43.0,244.0,,17.62,,,,,547869.0,7952937.0,,6.89,MI,Final
9356,2005-04-28,119063.0,1473846.0,,8.08,108794.0,1689362.0,,6.44,87134.0,1860415.0,,4.68,175.0,2823.0,,6.2,,,,,315167.0,5026446.0,,6.27,MN,Final
9357,2005-04-28,138027.0,2026375.0,,6.81,115625.0,2138675.0,,5.41,49885.0,1177635.0,,4.24,61.0,1553.0,,3.93,,,,,303598.0,5344238.0,,5.68,MO,Final
9358,2005-04-28,90877.0,1076294.0,,8.44,74127.0,923703.0,,8.02,64847.0,1316624.0,,4.93,0.0,0.0,,,,,,,229851.0,3316621.0,,6.93,MS,Final
9359,2005-04-28,25980.0,325451.0,,7.98,25435.0,340002.0,,7.48,16089.0,366277.0,,4.39,0.0,0.0,,,,,,,67504.0,1031730.0,,6.54,MT,Final
9360,2005-04-28,292091.0,3350042.0,,8.72,219488.0,3289273.0,,6.67,115946.0,2460002.0,,4.71,0.0,2.0,,0.0,,,,,627526.0,9099318.0,,6.9,NC,Final
9361,2005-04-28,18962.0,276265.0,,6.86,18421.0,303151.0,,6.08,10070.0,239075.0,,4.21,0.0,0.0,,,,,,,47452.0,818490.0,,5.8,ND,Final
9362,2005-04-28,39864.0,600785.0,,6.64,34731.0,635125.0,,5.47,23974.0,617121.0,,3.88,0.0,0.0,,,,,,,98569.0,1853032.0,,5.32,NE,Final
9363,2005-04-28,44017.0,316793.0,,13.89,41354.0,349735.0,,11.82,19200.0,178463.0,,10.76,0.0,0.0,,,,,,,104571.0,844991.0,,12.38,NH,Final
9364,2005-04-28,196804.0,1883838.0,,10.45,276552.0,2936346.0,,9.42,78395.0,927749.0,,8.45,1430.0,21572.0,,6.63,,,,,553181.0,5769504.0,,9.59,NJ,Final
9365,2005-04-28,35105.0,399946.0,,8.78,46752.0,621491.0,,7.52,27298.0,519172.0,,5.26,0.0,0.0,,,,,,,109154.0,1540609.0,,7.09,NM,Final
9366,2005-04-28,62259.0,595178.0,,10.46,57676.0,613904.0,,9.39,66040.0,983321.0,,6.72,50.0,580.0,,8.62,,,,,186025.0,2192983.0,,8.48,NV,Final
9367,2005-04-28,511493.0,3494562.0,,14.64,741215.0,5741604.0,,12.91,120514.0,1665464.0,,7.24,23555.0,217132.0,,10.85,,,,,1396777.0,11118763.0,,12.56,NY,Final
9368,2005-04-28,291508.0,3440792.0,,8.47,273228.0,3409204.0,,8.01,235211.0,4822650.0,,4.88,331.0,3296.0,,10.04,,,,,800277.0,11675943.0,,6.85,OH,Final
9369,2005-04-28,92587.0,1219448.0,,7.59,75842.0,1284064.0,,5.91,49670.0,1105694.0,,4.49,0.0,0.0,,,,,,,218099.0,3609205.0,,6.04,OK,Final
9370,2005-04-28,108896.0,1508929.0,,7.22,78682.0,1190823.0,,6.61,47061.0,1010802.0,,4.66,87.0,1394.0,,6.24,,,,,234726.0,3711948.0,,6.32,OR,Final
9371,2005-04-28,356967.0,3672845.0,,9.72,286520.0,3390394.0,,8.45,233710.0,3753757.0,,6.23,5655.0,76880.0,,7.36,,,,,882852.0,10893876.0,,8.1,PA,Final
9372,2005-04-28,27030.0,214530.0,,12.6,28644.0,259610.0,,11.03,9073.0,98495.0,,9.21,0.0,0.0,,,,,,,64748.0,572636.0,,11.31,RI,Final
9373,2005-04-28,147672.0,1675921.0,,8.81,106534.0,1502941.0,,7.09,113563.0,2710683.0,,4.19,0.0,0.0,,,,,,,367769.0,5889545.0,,6.24,SC,Final
9374,2005-04-28,21630.0,281706.0,,7.68,18252.0,289138.0,,6.31,6680.0,148094.0,,4.51,0.0,0.0,,,,,,,46562.0,718938.0,,6.48,SD,Final
9375,2005-04-28,180911.0,2565396.0,,7.05,152528.0,2103172.0,,7.25,118786.0,2769287.0,,4.29,14.0,123.0,,11.38,,,,,452239.0,7437977.0,,6.08,TN,Final
9376,2005-04-28,757242.0,7461620.0,,10.15,671128.0,8178840.0,,8.21,512402.0,7941491.0,,6.45,412.0,4812.0,,8.56,,,,,1941183.0,23586763.0,,8.23,TX,Final
9377,2005-04-28,35550.0,481767.0,,7.38,42850.0,712210.0,,6.02,24974.0,588862.0,,4.24,152.0,2251.0,,6.75,,,,,103526.0,1785089.0,,5.8,UT,Final
9378,2005-04-28,226628.0,2696123.0,,8.41,194674.0,3237998.0,,6.01,68650.0,1542611.0,,4.45,878.0,13093.0,,6.71,,,,,490831.0,7489825.0,,6.55,VA,Final
9379,2005-04-28,20556.0,156804.0,,13.11,17449.0,153554.0,,11.36,9856.0,125507.0,,7.85,0.0,0.0,,,,,,,47861.0,435864.0,,10.98,VT,Final
9380,2005-04-28,186159.0,2852429.0,,6.53,146628.0,2310730.0,,6.35,72123.0,1797792.0,,4.01,8.0,125.0,,6.4,,,,,404917.0,6961076.0,,5.82,WA,Final
9381,2005-04-28,143918.0,1504729.0,,9.56,125946.0,1670522.0,,7.54,105516.0,2023888.0,,5.21,0.0,0.0,,,,,,,375380.0,5199139.0,,7.22,WI,Final
9382,2005-04-28,47348.0,749182.0,,6.32,30872.0,543798.0,,5.68,35872.0,944577.0,,3.8,18.0,349.0,,5.16,,,,,114110.0,2237905.0,,5.1,WV,Final
9383,2005-04-28,13909.0,188853.0,,7.36,18185.0,302229.0,,6.02,25229.0,644348.0,,3.92,0.0,0.0,,,,,,,57323.0,1135429.0,,5.05,WY,Final
9384,2005-05-28,19933.0,144126.0,,13.83,24771.0,206419.0,,12.0,8372.0,88109.0,,9.5,0.0,0.0,,,,,,,53076.0,438653.0,,12.1,AK,Final
9385,2005-05-28,166044.0,2027988.0,,8.19,131285.0,1782352.0,,7.37,136919.0,3151254.0,,4.34,0.0,0.0,,,,,,,434249.0,6961595.0,,6.24,AL,Final
9386,2005-05-28,81222.0,1013751.0,,8.01,54904.0,885742.0,,6.2,67770.0,1458148.0,,4.65,0.0,0.0,,,,,,,203896.0,3357641.0,,6.07,AR,Final
9387,2005-05-28,208247.0,2169640.0,,9.6,188082.0,2419471.0,,7.77,60402.0,977398.0,,6.18,0.0,0.0,,,,,,,456731.0,5566508.0,,8.2,AZ,Final
9388,2005-05-28,751303.0,5975796.0,,12.57,1041247.0,9268261.0,,11.23,375324.0,4098017.0,,9.16,3891.0,70128.0,,5.55,,,,,2171764.0,19412203.0,,11.19,CA,Final
9389,2005-05-28,103728.0,1135007.0,,9.14,126075.0,1692270.0,,7.45,56893.0,1023949.0,,5.56,94.0,1564.0,,6.01,,,,,286790.0,3852790.0,,7.44,CO,Final
9390,2005-05-28,122384.0,893195.0,,13.7,121043.0,1052548.0,,11.5,39722.0,427333.0,,9.3,861.0,10223.0,,8.42,,,,,284009.0,2383299.0,,11.92,CT,Final
9391,2005-05-28,9513.0,123519.0,,7.7,,,,,,,,,1810.0,24312.0,,7.44,,,,,66288.0,714130.0,,9.28,DC,Final
9392,2005-05-28,23091.0,256635.0,,9.0,22397.0,303855.0,,7.37,15705.0,276650.0,,5.68,0.0,0.0,,,,,,,61193.0,837140.0,,7.31,DE,Final
9393,2005-05-28,769294.0,7982262.0,,9.64,584834.0,7149019.0,,8.18,101497.0,1604407.0,,6.33,653.0,7955.0,,8.21,,,,,1456277.0,16743643.0,,8.7,FL,Final
9394,2005-05-28,281091.0,3318631.0,,8.47,258893.0,3586801.0,,7.22,143063.0,3020174.0,,4.74,712.0,13516.0,,5.27,,,,,683758.0,9939122.0,,6.88,GA,Final
9395,2005-05-28,52310.0,262778.0,,19.91,55250.0,303927.0,,18.18,50018.0,334028.0,,14.97,0.0,0.0,,,,,,,157578.0,900733.0,,17.49,HI,Final
9396,2005-05-28,82367.0,859475.0,,9.58,61556.0,878796.0,,7.0,68794.0,1540103.0,,4.47,0.0,0.0,,,,,,,212717.0,3278375.0,,6.49,IA,Final
9397,2005-05-28,31881.0,519934.0,,6.13,22767.0,425684.0,,5.35,22341.0,618292.0,,3.61,0.0,0.0,,,,,,,76988.0,1563909.0,,4.92,ID,Final
9398,2005-05-28,244490.0,2798093.0,,8.74,295454.0,3859597.0,,7.66,175118.0,3953390.0,,4.43,2091.0,33936.0,,6.16,,,,,717153.0,10645017.0,,6.74,IL,Final
9399,2005-05-28,162770.0,2007428.0,,8.11,124100.0,1831763.0,,6.77,177482.0,4073709.0,,4.36,117.0,1225.0,,9.55,,,,,464468.0,7914125.0,,5.87,IN,Final
9400,2005-05-28,69193.0,897718.0,,7.71,74933.0,1165477.0,,6.43,45075.0,956917.0,,4.71,0.0,0.0,,,,,,,189201.0,3020112.0,,6.26,KS,Final
9401,2005-05-28,110299.0,1598176.0,,6.9,94217.0,1500333.0,,6.28,122744.0,3618719.0,,3.39,0.0,0.0,,,,,,,327260.0,6717228.0,,4.87,KY,Final
9402,2005-05-28,149035.0,1835499.0,,8.12,132818.0,1744140.0,,7.62,137422.0,2375846.0,,5.78,93.0,1259.0,,7.39,,,,,419369.0,5956744.0,,7.04,LA,Final
9403,2005-05-28,183564.0,1379100.0,,13.31,227691.0,2001373.0,,11.38,70979.0,794977.0,,8.93,1367.0,30639.0,,4.46,,,,,483601.0,4206089.0,,11.5,MA,Final
9404,2005-05-28,149603.0,1673048.0,,8.94,116592.0,1355365.0,,8.6,110432.0,1741775.0,,6.34,3008.0,37398.0,,8.04,,,,,379635.0,4807585.0,,7.9,MD,Final
9405,2005-05-28,44311.0,337160.0,,13.14,33392.0,357726.0,,9.33,21238.0,300892.0,,7.06,0.0,0.0,,,,,,,98941.0,995778.0,,9.94,ME,Final
9406,2005-05-28,194986.0,2377028.0,,8.2,240753.0,3129754.0,,7.69,155658.0,3164754.0,,4.92,40.0,117.0,,34.19,,,,,591436.0,8671653.0,,6.82,MI,Final
9407,2005-05-28,118059.0,1419807.0,,8.32,104249.0,1700593.0,,6.13,88980.0,1849344.0,,4.81,127.0,2058.0,,6.17,,,,,311414.0,4971801.0,,6.26,MN,Final
9408,2005-05-28,166281.0,2150569.0,,7.73,155489.0,2376102.0,,6.54,63877.0,1253012.0,,5.1,58.0,1414.0,,4.1,,,,,385704.0,5781097.0,,6.67,MO,Final
9409,2005-05-28,97817.0,1125037.0,,8.69,82160.0,1011040.0,,8.13,69390.0,1336710.0,,5.19,0.0,0.0,,,,,,,249367.0,3472787.0,,7.18,MS,Final
9410,2005-05-28,23917.0,284648.0,,8.4,26856.0,346912.0,,7.74,17079.0,374842.0,,4.56,0.0,0.0,,,,,,,67852.0,1006403.0,,6.74,MT,Final
9411,2005-05-28,283057.0,3197414.0,,8.85,228565.0,3382152.0,,6.76,123253.0,2584069.0,,4.77,0.0,2.0,,0.0,,,,,634875.0,9163637.0,,6.93,NC,Final
9412,2005-05-28,17740.0,238925.0,,7.42,19002.0,314150.0,,6.05,10270.0,245529.0,,4.18,0.0,0.0,,,,,,,47012.0,798604.0,,5.89,ND,Final
9413,2005-05-28,41377.0,576826.0,,7.17,42486.0,715616.0,,5.94,31143.0,744130.0,,4.19,0.0,0.0,,,,,,,115006.0,2036571.0,,5.65,NE,Final
9414,2005-05-28,41804.0,307793.0,,13.58,40917.0,347264.0,,11.78,19870.0,181852.0,,10.93,0.0,0.0,,,,,,,102591.0,836910.0,,12.26,NH,Final
9415,2005-05-28,191481.0,1742721.0,,10.99,296498.0,2968994.0,,9.99,82392.0,963144.0,,8.55,1462.0,22403.0,,6.53,,,,,571832.0,5697262.0,,10.04,NJ,Final
9416,2005-05-28,37234.0,411227.0,,9.05,52451.0,693263.0,,7.57,28725.0,541868.0,,5.3,0.0,0.0,,,,,,,118410.0,1646358.0,,7.19,NM,Final
9417,2005-05-28,76715.0,742858.0,,10.33,67525.0,730817.0,,9.24,78969.0,1173618.0,,6.73,52.0,599.0,,8.68,,,,,223261.0,2647892.0,,8.43,NV,Final
9418,2005-05-28,499533.0,3252611.0,,15.36,767865.0,5674668.0,,13.53,117191.0,1616746.0,,7.25,23087.0,214414.0,,10.77,,,,,1407676.0,10758438.0,,13.08,NY,Final
9419,2005-05-28,295468.0,3295255.0,,8.97,293446.0,3639927.0,,8.06,251859.0,4995612.0,,5.04,321.0,3019.0,,10.63,,,,,841095.0,11933813.0,,7.05,OH,Final
9420,2005-05-28,103571.0,1367404.0,,7.57,88351.0,1460041.0,,6.05,59498.0,1305183.0,,4.56,0.0,0.0,,,,,,,251420.0,4132628.0,,6.08,OK,Final
9421,2005-05-28,91790.0,1277591.0,,7.18,78773.0,1187056.0,,6.64,47036.0,1025542.0,,4.59,83.0,1306.0,,6.36,,,,,217682.0,3491496.0,,6.23,OR,Final
9422,2005-05-28,330484.0,3285861.0,,10.06,300344.0,3460468.0,,8.68,241187.0,3880088.0,,6.22,4960.0,65359.0,,7.59,,,,,876975.0,10691776.0,,8.2,PA,Final
9423,2005-05-28,26927.0,212474.0,,12.67,31599.0,283186.0,,11.16,10256.0,106865.0,,9.6,0.0,0.0,,,,,,,68782.0,602525.0,,11.42,RI,Final
9424,2005-05-28,158841.0,1773394.0,,8.96,120111.0,1630536.0,,7.37,118765.0,2770684.0,,4.29,0.0,0.0,,,,,,,397717.0,6174615.0,,6.44,SC,Final
9425,2005-05-28,21360.0,259291.0,,8.24,18237.0,297711.0,,6.13,7864.0,148758.0,,5.29,0.0,0.0,,,,,,,47461.0,705759.0,,6.72,SD,Final
9426,2005-05-28,172834.0,2418141.0,,7.15,159290.0,2180294.0,,7.31,128402.0,2846453.0,,4.51,10.0,83.0,,12.05,,,,,460536.0,7444971.0,,6.19,TN,Final
